record_id,source,literacy_band,pool_size,rank,precision_at_1,recall_at_5,recall_at_10,reciprocal_rank
mirage_31968,mirage,high,4264,1,1,1,1,1.0
medqa_2861,medqa,high,4264,1,1,1,1,1.0
mirage_31894,mirage,high,4264,1,1,1,1,1.0
pubmedqa_40335,pubmedqa,high,4264,1,1,1,1,1.0
medmcqa_18829,medmcqa,high,4264,1,1,1,1,1.0
mirage_35478,mirage,high,4264,1,1,1,1,1.0
medmcqa_14097,medmcqa,high,4264,1,1,1,1,1.0
mirage_35019,mirage,high,4264,1,1,1,1,1.0
medqa_1876,medqa,high,4264,1,1,1,1,1.0
medmcqa_26818,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40111,pubmedqa,clinical,4264,2,0,1,1,0.5
mirage_36111,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39651,pubmedqa,clinical,4264,5,0,1,1,0.2
medmcqa_11735,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40195,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_11538,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_38673,plaba,clinical,4264,57,0,0,0,0.017543859649122806
medqa_7716,medqa,clinical,4264,1,1,1,1,1.0
plaba_38852,plaba,clinical,4264,121,0,0,0,0.008264462809917356
plaba_39173,plaba,clinical,4264,155,0,0,0,0.0064516129032258064
mirage_33003,mirage,clinical,4264,1,1,1,1,1.0
mirage_33217,mirage,clinical,4264,1,1,1,1,1.0
mirage_33745,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_21085,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35065,mirage,clinical,4264,1,1,1,1,1.0
plaba_39064,plaba,clinical,4264,10,0,0,1,0.1
plaba_39369,plaba,clinical,4264,1337,0,0,0,0.0007479431563201197
mirage_35802,mirage,clinical,4264,1,1,1,1,1.0
medqa_1869,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_20605,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35526,mirage,clinical,4264,1,1,1,1,1.0
plaba_38743,plaba,clinical,4264,125,0,0,0,0.008
medmcqa_24268,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_24316,medmcqa,clinical,4264,2,0,1,1,0.5
medmcqa_18440,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35955,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_12792,medmcqa,clinical,4264,17,0,0,0,0.058823529411764705
medmcqa_19784,medmcqa,clinical,4264,128,0,0,0,0.0078125
mirage_36021,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40485,pubmedqa,clinical,4264,1,1,1,1,1.0
medqa_172,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_12070,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39636,pubmedqa,clinical,4264,2,0,1,1,0.5
medqa_10698,medqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39603,pubmedqa,clinical,4264,6,0,0,1,0.16666666666666666
medmcqa_31333,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34929,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_24780,medmcqa,clinical,4264,2,0,1,1,0.5
medmcqa_23493,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_38406,mirage,clinical,4264,1,1,1,1,1.0
plaba_39291,plaba,clinical,4264,36,0,0,0,0.027777777777777776
medmcqa_27128,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_27827,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_36324,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_27416,medmcqa,clinical,4264,2,0,1,1,0.5
medqa_1972,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_19138,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_4152,medqa,clinical,4264,1,1,1,1,1.0
mirage_36397,mirage,clinical,4264,1,1,1,1,1.0
mirage_35197,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39663,pubmedqa,clinical,4264,14,0,0,0,0.07142857142857142
plaba_39124,plaba,clinical,4264,83,0,0,0,0.012048192771084338
mirage_33881,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40122,pubmedqa,clinical,4264,1,1,1,1,1.0
plaba_39433,plaba,clinical,4264,1,1,1,1,1.0
medmcqa_18321,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_20013,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_8406,medqa,clinical,4264,2,0,1,1,0.5
mirage_35188,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_27428,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35825,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_11558,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_39240,plaba,clinical,4264,3,0,1,1,0.3333333333333333
medmcqa_12844,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_27273,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_31396,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_28543,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_5953,medqa,clinical,4264,1,1,1,1,1.0
mirage_35077,mirage,clinical,4264,2,0,1,1,0.5
medmcqa_18275,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40415,pubmedqa,clinical,4264,8,0,0,1,0.125
medqa_6674,medqa,clinical,4264,218,0,0,0,0.0045871559633027525
medqa_6913,medqa,clinical,4264,1,1,1,1,1.0
mirage_33148,mirage,clinical,4264,1,1,1,1,1.0
mirage_32228,mirage,clinical,4264,3,0,1,1,0.3333333333333333
medmcqa_28962,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_234,medqa,clinical,4264,1,1,1,1,1.0
plaba_38827,plaba,clinical,4264,3,0,1,1,0.3333333333333333
mirage_35511,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_28183,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_38434,mirage,clinical,4264,1,1,1,1,1.0
mirage_35361,mirage,clinical,4264,1,1,1,1,1.0
mirage_34156,mirage,clinical,4264,3,0,1,1,0.3333333333333333
mirage_34463,mirage,clinical,4264,1,1,1,1,1.0
medqa_6874,medqa,clinical,4264,1,1,1,1,1.0
medqa_11386,medqa,clinical,4264,9,0,0,1,0.1111111111111111
medmcqa_13349,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_26951,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40427,pubmedqa,clinical,4264,4,0,1,1,0.25
medmcqa_11726,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_32840,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_19215,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_38880,plaba,clinical,4264,451,0,0,0,0.0022172949002217295
medqa_372,medqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40164,pubmedqa,clinical,4264,3,0,1,1,0.3333333333333333
pubmedqa_40100,pubmedqa,clinical,4264,45,0,0,0,0.022222222222222223
mirage_35815,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40028,pubmedqa,clinical,4264,2,0,1,1,0.5
medmcqa_24251,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_17506,medmcqa,clinical,4264,143,0,0,0,0.006993006993006993
plaba_39344,plaba,clinical,4264,156,0,0,0,0.00641025641025641
mirage_32643,mirage,clinical,4264,1,1,1,1,1.0
mirage_35704,mirage,clinical,4264,1,1,1,1,1.0
mirage_35603,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39566,pubmedqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40050,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_36164,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_17220,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_38800,plaba,clinical,4264,1,1,1,1,1.0
mirage_35060,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_30225,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_12147,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_39327,plaba,clinical,4264,51,0,0,0,0.0196078431372549
pubmedqa_40067,pubmedqa,clinical,4264,3,0,1,1,0.3333333333333333
pubmedqa_39909,pubmedqa,clinical,4264,3,0,1,1,0.3333333333333333
mirage_32739,mirage,clinical,4264,1,1,1,1,1.0
plaba_39123,plaba,clinical,4264,61,0,0,0,0.01639344262295082
medmcqa_24411,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35040,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_22642,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_21161,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34800,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_25087,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_25200,medmcqa,clinical,4264,38,0,0,0,0.02631578947368421
medqa_629,medqa,clinical,4264,1,1,1,1,1.0
mirage_33590,mirage,clinical,4264,1,1,1,1,1.0
mirage_34949,mirage,clinical,4264,1,1,1,1,1.0
mirage_32881,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_17293,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39858,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_34381,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_25953,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39846,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_35904,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_16458,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_38993,plaba,clinical,4264,283,0,0,0,0.0035335689045936395
plaba_39376,plaba,clinical,4264,7,0,0,1,0.14285714285714285
medmcqa_13669,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_35284,mirage,clinical,4264,1,1,1,1,1.0
medqa_1879,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_23001,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_4108,medqa,clinical,4264,1,1,1,1,1.0
mirage_36262,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40289,pubmedqa,clinical,4264,97,0,0,0,0.010309278350515464
medmcqa_12228,medmcqa,clinical,4264,3,0,1,1,0.3333333333333333
medmcqa_18465,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_7028,medqa,clinical,4264,2,0,1,1,0.5
mirage_33765,mirage,clinical,4264,1,1,1,1,1.0
medqa_10956,medqa,clinical,4264,3,0,1,1,0.3333333333333333
pubmedqa_40229,pubmedqa,clinical,4264,2,0,1,1,0.5
medmcqa_23956,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_19442,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34312,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40040,pubmedqa,clinical,4264,15,0,0,0,0.06666666666666667
medmcqa_19950,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_13741,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_38154,mirage,clinical,4264,1,1,1,1,1.0
mirage_36892,mirage,clinical,4264,1,1,1,1,1.0
mirage_34650,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40148,pubmedqa,clinical,4264,8,0,0,1,0.125
pubmedqa_39572,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_15924,medmcqa,clinical,4264,33,0,0,0,0.030303030303030304
medmcqa_16151,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_32335,mirage,clinical,4264,1,1,1,1,1.0
mirage_36424,mirage,clinical,4264,1,1,1,1,1.0
mirage_35120,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_24062,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_16085,medmcqa,clinical,4264,2,0,1,1,0.5
pubmedqa_40080,pubmedqa,clinical,4264,169,0,0,0,0.005917159763313609
medmcqa_23651,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_23286,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_551,medqa,clinical,4264,1,1,1,1,1.0
mirage_35593,mirage,clinical,4264,1,1,1,1,1.0
mirage_34184,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_25558,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_36074,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_21492,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_18373,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_24615,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_39071,plaba,clinical,4264,2,0,1,1,0.5
plaba_38704,plaba,clinical,4264,5,0,1,1,0.2
medqa_7962,medqa,clinical,4264,1,1,1,1,1.0
mirage_32870,mirage,clinical,4264,1,1,1,1,1.0
medqa_9223,medqa,clinical,4264,1,1,1,1,1.0
medqa_9500,medqa,clinical,4264,2,0,1,1,0.5
plaba_39111,plaba,clinical,4264,44,0,0,0,0.022727272727272728
mirage_36369,mirage,clinical,4264,2,0,1,1,0.5
medmcqa_19401,medmcqa,clinical,4264,408,0,0,0,0.0024509803921568627
medmcqa_13364,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_21116,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_24149,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_26675,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_36441,mirage,clinical,4264,1,1,1,1,1.0
mirage_33080,mirage,clinical,4264,1,1,1,1,1.0
mirage_34704,mirage,clinical,4264,1,1,1,1,1.0
mirage_32360,mirage,clinical,4264,1,1,1,1,1.0
mirage_38075,mirage,clinical,4264,1,1,1,1,1.0
plaba_38702,plaba,clinical,4264,3,0,1,1,0.3333333333333333
medqa_2386,medqa,clinical,4264,5,0,1,1,0.2
medqa_5750,medqa,clinical,4264,1,1,1,1,1.0
mirage_32297,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_21307,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_18583,medmcqa,clinical,4264,47,0,0,0,0.02127659574468085
medqa_3043,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_31272,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_26215,medmcqa,clinical,4264,2,0,1,1,0.5
medmcqa_18534,medmcqa,clinical,4264,2,0,1,1,0.5
medmcqa_30790,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_29920,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_26528,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_14917,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_39458,plaba,clinical,4264,33,0,0,0,0.030303030303030304
mirage_34158,mirage,clinical,4264,1,1,1,1,1.0
plaba_39130,plaba,clinical,4264,22,0,0,0,0.045454545454545456
medqa_10427,medqa,clinical,4264,1,1,1,1,1.0
plaba_39215,plaba,clinical,4264,117,0,0,0,0.008547008547008548
plaba_39079,plaba,clinical,4264,11,0,0,0,0.09090909090909091
mirage_33822,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39969,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_26532,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_33244,mirage,clinical,4264,1,1,1,1,1.0
mirage_38596,mirage,clinical,4264,1,1,1,1,1.0
plaba_39451,plaba,clinical,4264,326,0,0,0,0.003067484662576687
mirage_35214,mirage,clinical,4264,1,1,1,1,1.0
mirage_35123,mirage,clinical,4264,1,1,1,1,1.0
medqa_3895,medqa,clinical,4264,2,0,1,1,0.5
medqa_1484,medqa,clinical,4264,1,1,1,1,1.0
plaba_38932,plaba,clinical,4264,150,0,0,0,0.006666666666666667
medmcqa_27866,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_16144,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39881,pubmedqa,clinical,4264,3,0,1,1,0.3333333333333333
mirage_32800,mirage,clinical,4264,1,1,1,1,1.0
mirage_35308,mirage,clinical,4264,1,1,1,1,1.0
mirage_36139,mirage,clinical,4264,1,1,1,1,1.0
medqa_5957,medqa,clinical,4264,1,1,1,1,1.0
mirage_33630,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39562,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_15033,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_9843,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_27243,medmcqa,clinical,4264,1,1,1,1,1.0
plaba_39545,plaba,clinical,4264,132,0,0,0,0.007575757575757576
plaba_38678,plaba,clinical,4264,14,0,0,0,0.07142857142857142
medmcqa_26671,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_20397,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_17051,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_26105,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40420,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_38296,mirage,clinical,4264,2,0,1,1,0.5
pubmedqa_40176,pubmedqa,clinical,4264,4,0,1,1,0.25
pubmedqa_39990,pubmedqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39822,pubmedqa,clinical,4264,5,0,1,1,0.2
pubmedqa_40002,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_14220,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_36004,mirage,clinical,4264,1,1,1,1,1.0
mirage_36314,mirage,clinical,4264,1,1,1,1,1.0
medqa_3582,medqa,clinical,4264,1,1,1,1,1.0
plaba_38864,plaba,clinical,4264,300,0,0,0,0.0033333333333333335
mirage_35406,mirage,clinical,4264,1,1,1,1,1.0
mirage_34409,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_19733,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_18955,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34465,mirage,clinical,4264,9,0,0,1,0.1111111111111111
mirage_35917,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_27902,medmcqa,clinical,4264,3,0,1,1,0.3333333333333333
mirage_32212,mirage,clinical,4264,10,0,0,1,0.1
mirage_32725,mirage,clinical,4264,1,1,1,1,1.0
medqa_6986,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_15186,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_24915,medmcqa,clinical,4264,46,0,0,0,0.021739130434782608
pubmedqa_40243,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_20082,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34192,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_15046,medmcqa,clinical,4264,1,1,1,1,1.0
medqa_6138,medqa,clinical,4264,2,0,1,1,0.5
mirage_35598,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_40486,pubmedqa,clinical,4264,1,1,1,1,1.0
medmcqa_21385,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_39802,pubmedqa,clinical,4264,3,0,1,1,0.3333333333333333
medqa_5719,medqa,clinical,4264,1,1,1,1,1.0
mirage_36427,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_19637,medmcqa,clinical,4264,2,0,1,1,0.5
medqa_7999,medqa,clinical,4264,1,1,1,1,1.0
medmcqa_25138,medmcqa,clinical,4264,190,0,0,0,0.005263157894736842
mirage_33879,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_19878,medmcqa,clinical,4264,1,1,1,1,1.0
pubmedqa_40279,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_36037,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_26919,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34256,mirage,clinical,4264,1,1,1,1,1.0
mirage_34695,mirage,clinical,4264,2,0,1,1,0.5
plaba_38882,plaba,clinical,4264,3,0,1,1,0.3333333333333333
mirage_35491,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39852,pubmedqa,clinical,4264,1,1,1,1,1.0
mirage_38042,mirage,clinical,4264,1,1,1,1,1.0
mirage_36304,mirage,clinical,4264,1,1,1,1,1.0
medmcqa_26802,medmcqa,clinical,4264,1,1,1,1,1.0
medmcqa_24976,medmcqa,clinical,4264,1,1,1,1,1.0
mirage_34203,mirage,clinical,4264,1,1,1,1,1.0
pubmedqa_39886,pubmedqa,clinical,4264,31,0,0,0,0.03225806451612903
